,Feature1,Feature2,Feature3,Feature4,Feature5,Feature6,Feature7,Feature8,Feature9,Feature10,Feature11,Feature12,Feature13,Feature14,Feature15,Feature16,Feature17,Feature18,Feature19,Feature20,Feature21,Feature22,Feature23,Feature24,Feature25,Target
6060,-432.41812,171.43448,52.11825,-1.6930466,12.308355,33.77852,22.110392,2.2038326,3.7616818,14.054587,9.937533,-2.2848346,-3.897699,3.7718232,5.4881096,1.0239819,-0.84460896,3.190547,4.0528297,0.43916804,-1.996111,0.0049966965,0.9483834,0.42868695,-0.60179883,2
6061,-327.1314,197.88614,57.9529,-25.538157,-7.2857447,26.236685,13.492387,-12.07024,-4.71337,19.314247,19.710724,1.7767333,-2.5546463,6.947708,8.063129,-1.1156492,-3.094746,4.1773334,7.1023836,1.5847491,-1.3984301,2.6595244,5.115048,2.2638955,0.35571977,2
6062,-487.97485,141.72778,34.87154,9.6169615,15.013107,25.61412,9.205592,-3.6606848,-0.4752031,10.067466,6.3471403,-1.2966046,-2.8187706,3.1236997,2.4679096,-1.8602569,-4.1607113,0.095653206,0.16883162,-2.7495065,-4.7640495,-1.6206809,-0.26070237,-0.44995323,-2.2046971,2
6063,-387.49332,145.59795,39.98166,13.583411,9.297463,23.88418,10.467122,2.0786798,1.4803526,11.87177,6.5061083,-0.643427,-5.393241,0.6762687,-0.5032056,-2.5835817,-5.6322694,-0.45731848,-0.6796043,-0.7839755,-2.6158404,0.3452587,-0.82099783,-0.6633557,-1.9557284,2
6064,-362.4606,192.47487,62.49916,-16.923723,3.077064,31.539093,21.203508,-2.4299824,2.11367,17.447678,14.050852,-1.9143199,-3.5217102,6.703975,9.340022,1.7705014,-1.3828019,3.2048755,5.929064,2.4904184,1.0803087,4.0433497,5.0073805,2.221238,0.8246244,2
6065,-336.13135,249.72665,84.9352,-23.07802,-0.60450625,30.669304,17.87025,-12.536308,-3.3792055,15.7504425,13.959026,-5.9226217,-5.010799,7.1321983,11.618992,-0.7505874,-4.0289984,1.9571136,7.6519513,1.3189934,-1.6243459,-0.49948683,3.3930414,0.92735004,1.4034684,2
6066,-381.48813,167.01956,48.95885,-5.449508,-3.2630892,23.103596,12.461145,-0.1719991,0.8646248,14.90025,10.968773,1.5821625,-3.2437286,4.6194263,4.4233494,0.13289846,-3.206608,2.6776028,4.449929,3.7763104,0.5604395,2.4658868,2.295154,2.273697,1.3478127,2
6067,-353.17273,209.67465,71.56944,-19.52122,2.8488655,31.663511,20.552114,-7.2595696,-2.3020136,16.779083,18.958427,3.2986948,0.0871907,8.609255,12.4314575,4.195541,1.3558767,7.1754985,10.930758,4.774646,-0.22281975,0.72469205,4.3042426,2.891393,1.5489277,2
6068,-343.4499,195.21182,39.82885,-10.526942,2.5743253,32.831028,13.973713,-6.058378,-3.2210271,13.086005,8.191432,-3.123045,-3.1625173,7.251328,5.1610627,-3.3103256,-5.7392106,1.8520224,2.8476853,-0.23359686,-1.7919364,2.3241935,1.0722624,-1.4246804,-1.5272131,2
6069,-314.91013,179.43602,58.004612,9.700902,9.593464,30.823292,17.632227,2.826473,3.9630685,17.53303,13.372962,2.0108485,-3.5107286,3.7223144,3.803777,0.7420338,-2.01689,2.051679,1.1158891,-0.1622215,-2.6655567,0.04291245,-0.15145054,-0.93542266,-2.7472177,2
6070,-389.87668,144.44789,65.248695,13.4783325,12.359422,23.739836,15.575682,-0.75031495,1.3663813,14.6466875,16.576101,4.8455915,-3.0873983,-0.35176328,3.0920913,1.4753048,-0.16432,2.7865634,4.9503407,1.2945917,-2.8907611,-0.90354806,3.610897,4.271713,1.517537,2
6071,-325.1423,125.368034,29.022121,-5.674941,5.478623,23.862803,10.677519,-5.180339,-2.9127045,9.693811,7.127896,-0.8603391,-1.3456306,5.7510347,4.1956387,-1.7221745,-2.723915,3.9819226,5.0931616,1.570563,-1.5775577,0.353918,-0.20149313,-0.60546905,0.8517034,2
6072,-440.0205,145.78757,22.25062,1.5147499,11.670111,30.2222,10.998842,-5.5189652,-3.0853035,12.172971,9.289362,-0.3691359,-4.1687183,1.1399786,0.10144598,-2.4779067,-1.9394771,4.1303267,2.3904293,-1.6158047,-3.8011408,0.11735794,-0.4485922,-0.9793781,-1.9678704,2
6073,-381.70688,138.74606,24.7139,6.385215,-4.384705,13.545366,5.78691,5.8611445,0.95775247,7.0805917,1.5547512,-0.24201654,-3.7345169,1.955503,-0.0075610015,-0.428405,-4.1018767,-0.8089347,-2.9483302,-1.2992777,-2.925473,-0.23034571,-2.9346197,-1.2779102,-2.936177,2
6074,-384.33755,202.89857,55.9697,-17.539122,13.473062,41.93563,21.930464,-9.550824,-1.1013008,19.02738,16.986012,-3.106817,-5.278391,5.3718452,9.450875,0.97220254,0.29640102,6.1075773,8.184418,0.96700025,-1.2808522,2.248399,5.492196,1.7548206,1.2060823,2
6075,-333.8775,148.79037,27.297712,-8.86775,8.968565,33.15643,14.856969,-3.3292582,1.5725025,17.768877,10.385359,-2.1167886,-2.9778736,8.905388,6.4639864,-1.1910281,-4.937993,3.7541535,4.4159203,1.8635328,-1.457259,2.734183,1.6480391,-0.09226981,-2.3712485,2
6076,-404.96365,157.67854,66.98852,5.152914,16.45617,33.433525,18.561695,-4.553743,-0.7253506,16.813269,18.382555,4.1909084,-0.89833236,6.217562,8.775006,3.0175595,0.37808955,5.978059,10.122515,5.8661466,0.030815328,0.015311655,3.1062639,3.6776137,2.2584558,2
6077,-358.6242,162.60236,59.801514,2.0809944,20.868793,39.523838,26.057213,-0.38053882,2.7697566,17.77228,18.249578,4.2389083,0.5343754,6.210244,7.1526403,1.126264,0.29466712,5.130803,6.89972,2.258011,-0.93895847,0.653648,2.8656404,1.3978413,0.73877263,2
6078,-453.43692,165.05157,38.57184,-11.34891,7.8894577,35.230335,20.95465,-0.12615298,2.5462916,16.563354,13.049931,0.2687073,-2.1404247,5.8107004,8.133545,1.6007638,-0.19305481,5.3131714,6.913871,0.96674776,-1.6199648,1.37953,2.7515836,0.23490697,-0.64834815,2
6079,-466.10077,182.22154,52.8988,-5.2437186,6.608445,29.879017,18.104116,-0.4777356,0.653375,14.578151,14.368946,3.765499,0.49672568,7.8445973,10.670644,3.8800595,-1.6050884,1.6836057,4.2493744,0.42228433,-2.978661,-0.6660979,1.7215918,1.2956281,-0.70867145,2
6080,-378.17303,195.49004,70.346214,-11.982247,-0.6136266,27.496323,16.14077,-3.927107,4.0846205,23.508604,18.92299,1.453591,-5.057095,3.6699135,5.4987726,0.27089876,-2.1360269,3.6645513,5.6522646,2.7775362,0.92272,3.749123,4.2399254,1.1934506,-0.1894902,2
6081,-332.99176,169.6671,54.03661,-8.625915,11.0491295,35.282352,24.144487,2.1970315,7.4277716,22.093126,18.683012,1.4867439,-0.58052367,8.248391,10.400102,1.5653948,-0.37141842,5.143808,8.469523,4.1213064,0.8226439,2.0743105,3.7754228,0.9538962,0.11499401,2
6082,-545.5576,264.1329,75.95737,-42.636135,1.1628168,40.123604,20.811174,-13.320207,3.9155192,30.101633,21.443556,-6.8284526,-7.8560734,7.607615,9.581189,-3.093501,-2.9306974,7.103012,9.935823,1.1899832,-1.1757985,2.4507098,4.6670094,-0.7845596,0.11299433,2
6083,-355.0711,98.72054,29.163868,-0.62879556,-1.0256202,13.514516,12.82737,7.6927886,2.7013626,7.474293,6.4101453,4.433947,-0.27847755,3.9098728,4.8185177,6.096545,2.6129806,4.447695,3.81572,4.922705,0.5995533,0.9088425,1.7622337,4.1551495,1.995026,2
6084,-366.1514,161.91527,53.86596,4.170727,9.68308,24.455294,15.856686,1.4657991,1.2482015,9.529757,5.883507,-2.5227613,-5.0455346,3.0064793,3.8848605,1.4430627,-2.4100432,1.2219167,1.4195421,-0.029149212,-2.8117592,-0.21805196,-0.5756658,0.018833332,-1.8076715,2
6085,-498.67905,190.9583,28.654285,-17.351967,8.949634,38.1711,10.628142,-12.882825,-4.3290205,16.776012,9.501459,-2.7194092,-1.3702995,10.063534,4.305899,-5.581698,-5.332049,4.6704283,2.3713531,-4.006893,-4.8527875,1.7048408,0.13683413,-4.666176,-4.8518395,2
6086,-463.59033,155.58853,39.343876,-0.12203213,-0.039633222,19.49628,12.040845,0.16741486,-2.003567,6.8444176,4.9091835,-1.7131896,-4.5594535,2.9512835,5.49187,2.7267385,-1.8337796,1.367375,3.2689223,2.415027,-1.8907071,-0.7622104,0.58612204,2.3519487,-0.42728144,2
6087,-413.41647,166.73929,15.527651,-34.975296,-4.705928,25.848457,10.535802,-12.5409775,-8.534165,7.1611686,3.725248,-8.19989,-5.6885223,5.0206876,4.2165174,-5.000841,-5.4670835,2.3386981,2.9104288,-2.1508174,-3.0922787,1.7882825,2.4749393,-0.95793355,-1.0147506,0
6088,-469.06564,162.6054,32.274357,-13.33747,0.7271779,26.003027,12.902761,-2.1000252,0.78819835,13.86699,7.635803,-4.309545,-4.433272,5.480583,5.056916,-2.2736597,-4.1589932,3.5754805,5.2801876,0.44786063,-1.6030605,1.7922702,0.6140538,-1.0198292,-0.85661066,2
6089,-387.1891,219.32181,84.65532,-14.112669,12.58103,37.61401,23.774683,-7.066792,1.0539494,19.83039,19.777119,0.75185007,0.09898269,10.168064,13.899667,2.446805,-0.22759369,6.5179,12.220951,4.2950687,0.44177252,1.631078,4.17803,1.202154,1.7611421,2
6090,-483.931,150.4678,32.48459,-6.010355,3.9931583,25.604757,10.028849,-7.987384,-7.8035927,6.541305,5.267165,-1.3760741,-2.6109102,4.947467,3.7710588,-0.99932545,-2.6287389,2.9065673,2.964637,-0.062262703,-3.081185,-0.07815833,0.46645004,0.3059524,-0.722756,0
6091,-344.05756,142.0014,19.571531,4.821211,7.876871,24.621876,10.406739,2.5925248,3.048762,11.479627,4.479707,-0.5914648,0.3805425,7.807033,2.0189123,-4.7877903,-8.411221,-2.3137434,-3.4843872,-4.7019043,-5.4366717,-0.9840055,-4.4607787,-5.280081,-5.486582,2
6092,-378.48434,82.542465,22.690691,45.401043,11.20319,6.421207,3.8686535,15.036846,3.2158265,1.3941548,-0.7002483,6.358682,-2.4767096,-1.7143825,-0.67429936,6.9648347,-0.55952567,-1.3566881,-4.682833,0.558705,-5.7681174,-4.923904,-3.0254474,4.2215476,-3.1010509,2
6093,-388.1178,141.7516,58.23919,7.8036075,4.8246827,22.559095,22.438562,12.067097,8.179654,13.305481,12.7079735,6.0856843,1.4263271,4.6808095,7.0801716,3.9815257,-0.25897115,1.0660493,4.3095574,3.7473776,0.48577955,-0.14684446,0.9103244,1.1340886,-0.43479794,2
6094,-567.46387,170.67549,52.594852,-2.5603063,4.56554,19.849165,9.542864,-1.7085444,1.569568,13.638506,8.326041,-0.64581525,-3.2088175,5.764247,4.3315997,0.009132933,-4.257574,0.5510228,0.81031567,0.40951467,-1.5562756,1.8148584,1.4366039,0.53464127,-1.7046894,2
6095,-394.08096,227.62642,49.845875,-16.87323,15.204569,53.731823,25.071365,-7.970836,-3.1223693,17.640324,11.792091,-3.8652475,-1.6515799,10.069033,6.951553,-4.587822,-3.675476,5.1116524,4.5703015,-2.6942682,-2.3394902,2.2761328,0.35103863,-5.0378737,-2.5926087,2
6096,-355.4138,171.22906,43.213062,-4.718814,3.5666611,27.393988,13.910957,-0.27621397,3.331873,18.114246,13.683325,1.2762653,-3.5123012,2.7496142,2.0778873,-3.1951606,-4.865357,0.2586119,0.33158648,-2.4521267,-3.4017055,0.25383952,-0.07168705,-2.0632846,-3.1476128,2
6097,-353.68222,174.32861,81.18354,8.21263,14.407707,29.290295,29.614313,14.367405,17.464432,26.50582,24.980232,7.1769466,0.8778217,4.9043884,9.865689,3.6147814,-0.19361362,2.0168185,6.9515076,3.4893835,0.6739864,0.4331467,1.9758955,-0.32153895,-1.4888192,2
6098,-415.71738,127.62312,16.739485,2.7293227,7.20684,28.416962,13.428272,6.7582345,3.6600945,13.389613,5.6709433,1.4191508,-1.9865276,6.1563277,1.1654265,-1.6476896,-5.7365203,0.13023473,-2.3090913,-1.1399212,-4.051497,-0.7548554,-3.083145,-1.4186047,-3.2169082,2
6099,-388.93906,104.54493,30.850979,0.26854014,0.571631,15.225172,12.103445,-0.19818522,-7.4974256,0.62925524,4.3903303,2.6432695,-1.6620649,2.8304799,4.267551,3.484042,-1.5789564,0.29978547,1.1584543,1.167582,-3.2509882,-1.7191601,-0.016558012,2.7071884,0.09583383,2
6100,-186.5104,162.1163,37.880943,-10.825544,0.18792221,24.911066,10.844343,-3.9453652,0.35423696,15.210283,9.38509,-1.1136472,-1.8042736,9.00342,6.9345446,1.022457,-2.7033985,2.4924388,1.283332,1.1437069,0.8047961,5.0347757,2.1169114,-0.6310194,-1.9653165,2
6101,-389.19327,140.80492,24.160378,-5.563811,2.144905,22.915056,7.295126,-5.205091,-5.163968,7.047088,2.5205405,-2.5021324,-2.6698234,6.9407268,4.5752697,-0.19256693,-4.076327,1.6148419,0.4697219,-1.4962944,-3.9684093,0.34243158,-0.83387077,-1.6014535,-4.029588,2
6102,-310.4305,192.92255,60.74008,-19.04122,-1.4828033,28.271921,18.771875,-5.7173986,-1.2201431,12.517603,8.500034,-5.819961,-5.012775,5.958012,7.9815884,0.43662578,-1.667349,3.1570723,4.3359303,-0.8289484,-1.9281203,1.9721435,2.6567032,-0.593794,-1.1376476,2
6103,-339.22812,98.0461,2.6883655,-7.0243416,3.7188869,24.22811,8.432393,-1.00214,-0.254217,13.3965645,7.4706955,-0.27788818,-5.32325,1.5489371,-0.58092475,-1.7808715,-3.5117154,3.2559106,2.088659,2.729598,0.44472748,2.7903457,-1.3937848,-0.7928401,-0.22561644,2
6104,-483.92816,193.28093,77.0189,-10.172785,12.845728,32.86054,25.243818,0.8187881,7.4409475,20.068924,18.215746,1.0898832,-2.7036793,5.4660497,10.618419,3.9344835,1.0233841,4.9437428,9.562145,4.70444,0.4047766,0.7276959,5.1490293,3.3741045,1.244731,2
6105,-378.27463,83.957794,28.736881,23.653717,4.5094028,7.4667325,6.680656,13.823356,8.206685,8.641335,4.47134,4.8431334,-1.235821,2.075984,2.7981727,5.444641,-0.9160409,-0.052421868,-0.23048605,2.9309323,-0.95231575,0.1162805,-0.24201472,3.872289,0.08311494,2
6106,-435.03137,155.06909,31.366554,-3.437659,2.662635,23.032133,6.494934,-5.1873307,0.6568026,16.966595,12.196743,0.39958677,-4.256556,3.8557475,4.19569,-0.3777286,-3.126163,3.1655161,3.6335344,0.10984487,-3.051042,0.93812984,1.4597515,0.9297901,-1.308098,2
6107,-460.24765,198.70212,35.2428,-21.075098,0.90527683,26.710575,7.7798567,-10.038812,-1.7925422,13.927669,4.316023,-8.69117,-7.7228904,4.658606,1.7037678,-5.1094184,-6.3619304,1.8262919,0.39206922,-2.8602023,-2.5348158,2.9212408,-1.1149763,-5.0781827,-4.1110334,2
6108,-312.11584,160.86665,44.95351,-2.367509,-0.32322964,19.98407,11.049141,-1.4677935,-2.4637294,9.548356,9.10821,1.7812128,-1.6620277,4.541267,5.2799582,0.79461473,-2.7473485,1.2593801,3.2239463,3.2072113,0.8969334,2.2126646,1.5640235,1.2866982,0.5439507,2
6109,-335.44748,180.46332,72.348976,-5.7224956,7.8008986,33.866753,24.4857,-4.1278014,-1.4471556,14.025156,14.5411625,-2.7758276,-6.120561,2.339517,7.4087367,0.45626312,-0.8290246,4.2183313,9.585395,4.4598145,-0.48819122,-0.1374075,4.849174,4.4475603,2.5421753,2
6110,-402.44098,132.79306,10.226955,-11.567369,-12.315344,9.850595,-0.90629584,-5.74338,-4.0143304,8.215466,3.0488157,-0.58564395,-2.9445298,4.373363,0.57799417,-2.2354476,-5.3349476,0.28614438,-0.52788556,0.9145603,-2.5328336,-1.3327919,-3.1500273,-1.33905,-2.2292755,0
6111,-462.5312,88.68271,22.281,30.250929,5.755158,10.7291,3.9539127,9.011275,0.7353192,3.8863504,2.4876676,5.706589,-1.3840933,-0.3131071,-0.66643345,2.4047282,-2.475092,-1.624155,-2.153975,1.4637245,-1.943343,-1.1310236,-1.2940248,2.810005,-0.30304956,2
6112,-385.3122,174.97383,64.08874,6.2471147,0.4530694,18.139376,9.204847,-0.28580263,4.8072796,18.424173,15.009152,1.7204196,-3.4105864,2.702864,4.4114323,-1.2168995,-4.6390023,-1.0930595,1.8503207,0.46010092,-1.0890007,0.6217565,0.9949512,0.18221892,-0.66678524,2
6113,-412.43573,141.7399,40.223656,10.176951,6.87319,18.495134,8.703072,1.0614481,1.8134438,11.946289,9.083483,3.0447652,-2.196915,1.7967594,1.4543139,0.6824637,-1.707062,2.7979476,3.2158358,3.1376753,-0.9541584,-0.44584957,-1.0698757,0.88714206,-0.52223396,2
6114,-486.9869,171.79326,30.794468,-14.666437,6.800646,31.019001,12.715066,-5.9976,-2.9514027,13.789647,8.296464,-3.4899743,-6.3126044,4.976184,5.6578503,0.6803639,-3.4770935,2.5903356,0.7833816,-2.730998,-5.61281,-0.340519,1.2878478,0.5442575,-1.6553019,2
6115,-449.24893,179.65805,67.78732,1.6263248,10.745062,32.170734,24.085644,3.910862,3.921298,13.763232,10.955349,-2.02248,-3.9503212,3.5290787,7.428622,2.2556083,-0.044632833,2.5988643,4.556667,0.69208395,-1.7347399,-0.6854083,1.5018507,0.49490666,-0.46984228,2
6116,-254.28854,247.48279,58.5949,-33.303616,6.8857512,48.538616,18.598955,-21.518784,-7.4859486,20.316202,15.89832,-7.132666,-2.1890419,12.921766,11.353482,-6.2431326,-4.906827,6.141032,8.460611,-1.5215038,-1.3192921,4.07136,3.205961,-4.658043,-0.82541794,2
6117,-319.83984,116.94793,73.49337,32.852997,11.75277,13.386683,18.955221,14.546434,11.403024,13.031267,13.997121,7.931077,0.45340505,0.24436456,4.8631997,5.8228893,1.3803046,-0.6695883,2.8729277,4.475979,0.39690655,-2.1462424,2.204633,5.979731,2.8173766,2
6118,-464.67664,231.21815,50.326836,-33.709675,10.162137,47.53596,22.56576,-14.062449,-5.4281893,15.709282,9.651588,-9.376727,-5.3722415,8.931068,6.9814367,-5.7087507,-4.765738,4.882106,5.5438905,-1.7435306,-0.48589137,5.1294956,2.5353472,-4.705604,-2.0858161,2
6119,-384.54016,180.11302,52.447,12.815611,16.150291,32.497536,16.785696,4.4719286,6.2175493,15.760533,8.057835,-0.8718916,-3.697493,5.029581,3.598385,-1.018979,-5.631802,-0.24370156,-0.49874476,-2.1156912,-4.64209,-1.2709194,-1.8423216,-2.2383525,-4.5241714,2
6120,-323.391,143.27626,48.13264,22.595995,11.291832,24.645443,14.398197,6.3211603,2.331867,8.768338,6.124532,3.2711432,0.26698777,3.9433768,2.4212868,1.6729826,-0.86359876,1.6483889,0.13256077,-0.16531444,-2.4108913,-0.70085126,-2.303027,-1.6078396,-2.4615307,2
6121,-434.0561,165.14494,32.739956,-21.478127,14.170541,47.92847,26.70153,-1.355102,1.4802928,18.003994,13.930383,0.57773006,-0.33064544,11.3064995,11.749746,3.6177557,1.0192336,8.604904,9.776504,3.760158,-0.06357244,3.8838696,3.7410228,0.9109828,0.8966559,2
6122,-360.18558,184.29031,77.66874,2.0452569,5.840229,24.703041,21.0557,0.23341784,0.43395743,13.05034,17.480307,5.683304,-0.1140356,2.0953863,6.3966722,1.166543,-0.47974366,1.5439533,5.932151,2.815373,-1.2701628,-2.9831293,2.2546463,2.3612356,0.6937454,2
6123,-505.09732,125.61855,46.916588,12.77412,6.4229455,18.233112,11.306978,5.738978,4.3682384,13.531577,11.248772,5.585863,-1.4928079,3.056742,3.1184483,1.4684641,-3.5012712,1.3949242,4.042052,3.9877472,-1.817017,-1.0394047,0.6699704,2.9065664,-0.71703935,2
6124,-373.78268,78.937904,35.127598,27.447292,10.423674,16.472183,14.81227,14.307273,7.9458265,11.777425,11.751667,9.189236,-0.28762934,-0.54523957,1.4714991,4.0386744,0.0041831187,0.42571077,1.3821942,2.8038478,-1.942411,-3.0420382,-1.4480673,1.8452711,-0.91055596,2
6125,-410.2861,173.87247,58.8644,-14.336221,3.3472037,24.378542,17.904413,-0.8344486,7.739299,20.47143,15.040698,-2.745156,-4.068502,3.3840253,4.6793947,-3.253534,-3.0510678,2.2151017,5.1087074,0.43722758,0.16099739,2.7298176,3.5045204,-0.4213363,-0.4333402,2
6126,-374.05548,170.38596,51.32322,-3.4086888,4.580714,28.63908,15.649462,-3.9724965,-4.0965085,9.787232,8.129236,0.17431216,-2.5398598,6.9502745,7.022691,1.6058275,-2.810923,5.0296545,8.116234,5.0971503,-0.99434346,1.3493997,1.9395968,1.9291077,-0.806328,2
6127,-357.83484,170.37947,48.563084,-1.6620338,13.521069,36.14012,16.986088,-4.6547885,-0.32334316,16.362186,12.289679,-1.0204561,-2.4868531,6.4845977,5.840376,-1.9784559,-4.4878535,0.9312304,1.6896702,-1.5304977,-1.8496218,1.1387197,-0.39574164,-2.686626,-1.2003347,2
6128,-361.18848,115.01743,58.52417,31.39455,10.382782,16.414043,16.328218,12.490259,7.02611,11.167388,12.953508,8.457099,-1.1761644,-2.67582,1.9593427,4.070033,0.7987897,1.0487359,5.0973744,6.299536,1.7109467,-1.083186,1.1938806,4.460632,2.564855,2
6129,-373.59552,72.131744,11.223001,28.88055,-5.80605,-8.252093,-8.419276,7.6070323,2.4792247,3.585842,-0.0836964,3.8108964,-3.394398,-2.3438215,-3.4744277,1.7162241,-3.8666546,-2.509885,-3.580428,2.0977306,-2.4204316,-1.5340242,-2.2105622,4.1305375,-0.5080465,0
6130,-385.84,180.262,54.84417,3.500016,17.768505,36.773914,18.64586,-1.798724,4.8812943,17.538984,10.792631,-3.641666,-4.4531355,3.6805723,4.008328,-2.8161347,-3.8770788,0.5437003,1.5485728,-1.0096184,-0.3377986,2.2915177,1.1508666,-2.3306673,-1.0871291,2
6131,-320.88074,148.24301,31.827417,2.7185507,3.7363586,23.376108,14.465053,7.508926,7.870955,15.448961,7.932865,1.3568381,-0.17717245,6.7878857,3.0361524,-1.0223132,-3.879779,0.74718636,-0.8232532,-0.8413049,-1.8974563,1.2496667,-1.3956009,-2.5730472,-3.1336231,2
6132,-453.01077,188.89406,79.689255,1.9815552,11.267188,32.33652,25.209753,3.9363804,5.3176455,20.010307,21.210676,6.2355638,-0.9045435,5.538514,11.577427,6.3666706,1.2157024,3.900885,8.157283,4.277913,-1.089608,-1.0009981,3.3159902,3.2928002,0.48431984,2
6133,-271.3683,217.92351,66.81735,-35.15616,4.734078,44.76141,31.019073,-7.9676876,-2.9827626,18.310936,19.448645,-1.2879937,-2.9172494,6.8361554,10.18021,-1.3190341,-2.0672,3.2568824,6.2586994,-0.37817216,-0.6985644,1.8838533,3.7136707,-2.6830351,-1.2709495,2
6134,-453.87622,151.88728,43.02123,2.1550672,8.553506,20.178375,7.5818596,-7.755079,-5.587136,5.4028387,5.4745083,-1.590928,-3.5849433,1.66558,3.1850111,-0.49128664,-2.0966063,1.037965,2.2469985,0.20466691,-1.4075857,0.45994094,1.4384226,0.18999659,-0.86857957,2
6135,-430.13797,141.80498,39.601967,15.066213,17.071918,27.202965,12.905574,0.46165684,-0.4247525,7.55526,5.0586486,-0.85247713,-2.2786524,3.7053318,4.5927567,1.5875238,-1.0452791,1.7141821,2.0880795,0.6179225,-2.2542129,-1.5081028,-1.1580043,-0.09927635,-0.43333867,2
6136,-391.3315,161.73613,40.97903,-6.877667,9.563454,31.590778,16.812408,-4.350145,-1.4872922,14.131845,12.733853,-1.1907518,-5.8746634,1.0258214,2.5741239,-1.6974252,-3.047822,2.5721042,4.3969097,1.6415488,0.28819737,3.2519014,1.7401198,-0.8567432,-1.6604255,2
6137,-364.7547,186.10371,74.93535,-2.4501066,14.054705,40.817337,27.778053,1.0683997,5.9704924,21.142239,18.12871,-0.7436326,-5.790734,1.688231,6.349064,0.92023927,0.3607739,4.595239,7.61163,1.8394378,-0.07126236,2.1418052,4.394587,1.9663988,1.8537065,2
6138,-248.06807,166.35297,42.13797,-14.0405855,1.3608356,22.655972,10.211485,-5.790618,0.59846985,15.531223,10.96608,-2.5351763,-3.6321714,5.3823266,5.38387,-1.313423,-3.1273212,1.6288908,1.7730825,0.15792334,0.43442726,3.1832955,1.2320973,-1.9759029,-1.0365418,2
6139,-570.32135,182.92029,46.505234,-15.028659,12.130893,42.716335,24.326036,-3.7494884,1.0808462,16.929432,12.551799,-2.2941496,-2.255057,6.9705153,6.2318225,-3.3622358,-3.5587096,3.629985,6.2297935,0.05786132,-1.9499013,1.136133,2.8709953,-1.127908,-1.25372,2
6140,-547.63995,140.67729,29.094248,-9.580079,13.690975,32.573486,11.325112,-7.7413588,-2.4985774,12.1516695,5.467009,-4.9761896,-4.3236065,6.085641,3.3956666,-1.9110367,-2.626022,4.857721,4.118219,0.16122442,-1.5307443,2.3106303,-0.2488847,-1.504539,-0.13813186,2
6141,-392.92273,146.63351,34.140953,2.9112396,2.5198588,17.064241,7.4565315,-0.70457333,-1.8209385,5.7223864,1.9300156,-1.8757147,-2.7619126,4.712172,4.4908223,1.2591801,-2.6300225,1.3706319,1.4822025,1.2581397,-1.1583139,1.0499877,0.84382164,0.77037483,-1.1658796,2
6142,-472.79053,204.19038,52.729958,-29.533365,8.930977,40.789974,14.979401,-19.044369,-7.2694297,18.8741,15.004955,-4.346284,-5.4903092,8.922484,9.182419,0.92765254,-0.10578666,8.290798,7.6012845,0.21854909,-1.6684111,5.292594,5.7390184,1.224526,0.12008416,2
6143,-378.9141,125.9769,22.227694,13.796147,-4.3695054,5.849332,-0.7612742,-0.108110845,-5.096298,-1.7894168,-5.867756,-3.0528412,-3.3896973,0.11069265,-4.4641557,-5.5539865,-7.706162,-4.2217994,-5.3096156,-1.9338253,-2.7886956,-1.676434,-4.658342,-3.0886428,-3.5619717,2
6144,-480.0193,157.4033,61.784393,7.476808,18.43075,35.642757,25.219185,6.0487466,7.5968847,17.093773,15.166356,2.0460734,-0.19757885,5.5576773,8.279765,1.7456683,-0.46762228,2.6556673,6.392765,2.5831838,0.039608523,-0.17200118,0.9638005,0.21622038,1.4024401,2
6145,-306.93463,164.41121,21.475786,-13.060763,7.9916525,39.031616,19.4993,-2.4426086,-4.0034614,10.266784,4.9904737,-3.8322852,-3.886462,5.6678843,3.1589143,-1.9379754,-3.3399186,2.0922122,-2.33965,-6.080577,-5.360144,1.14531,-1.4122492,-4.737876,-5.168414,2
6146,-431.845,164.18585,40.81767,-15.078526,0.6312181,22.631405,10.7069025,-7.097648,-3.112348,9.594825,6.456568,-4.115735,-3.8786466,3.9821646,4.2936754,-2.1926394,-3.4897356,1.524085,3.3082528,0.69953185,0.70666033,3.3504927,2.4471114,-0.05176102,1.2929684,2
6147,-397.9554,127.47337,57.61539,28.434294,20.393906,32.917072,27.673384,14.112705,5.035111,8.864345,11.732051,7.290634,0.64489895,-1.275716,1.2108461,1.4780157,1.065016,2.0331511,4.1212482,1.635518,-2.2962534,-3.8985484,-1.3471662,1.3548968,0.8070361,2
6148,-292.7016,155.00816,43.02511,-2.7373312,6.3096504,23.861374,11.657731,-0.68813354,4.584498,15.773837,9.732914,-1.0035772,-1.4852473,6.183067,5.5553346,-0.07023267,-2.3291667,1.6374131,1.6004589,0.38755277,1.4860342,4.202422,0.930349,-2.6519108,-1.7712585,2
6149,-334.5226,120.21664,34.16081,17.739912,13.024259,26.330654,16.842653,11.382074,7.1601863,12.077488,6.035155,2.9318106,-2.7027225,2.3991225,1.514719,3.350309,-0.37035215,2.0276377,-1.48546,-0.5748923,-3.347694,0.040680747,-0.5389813,0.48084447,-3.062796,2
6150,-538.7559,173.70084,30.665094,-8.661204,6.6955585,30.677046,12.7797985,-4.227387,-2.8462954,9.954607,2.7975307,-4.194105,-3.9812808,7.017579,3.4319313,-1.5090641,-5.406063,1.654385,0.015485534,-2.5048437,-4.4143944,0.940093,-1.6345444,-2.7083883,-4.24809,2
